city_development_index,relevent_experience,enrolled_university,education_level,major_discipline,experience,last_new_job,training_hours,training_hours_log,target
0.939,0,2,0.0,0,3,2,72,4.290459441148391,0.0
0.6659999999999999,1,0,0.0,0,3,3,54,4.007333185232471,0.0
0.92,1,0,0.0,0,0,1,57,4.060443010546419,0.0
0.92,1,0,0.0,1,3,0,75,4.330733340286331,0.0
0.92,1,0,0.0,0,3,0,16,2.833213344056216,1.0
0.624,1,0,0.0,5,1,3,6,1.9459101490553132,1.0
0.89,1,0,2.0,2,3,2,39,3.6888794541139363,0.0
0.92,0,0,,2,3,3,29,3.4011973816621555,1.0
0.624,1,0,0.0,2,2,0,48,3.8918202981106265,1.0
0.647,1,0,0.0,0,2,0,18,2.9444389791664403,0.0
0.698,1,0,0.0,0,3,0,100,4.61512051684126,0.0
0.92,1,0,1.0,0,3,0,50,3.9318256327243257,0.0
0.92,1,2,0.0,0,3,0,152,5.030437921392435,0.0
0.754,1,2,2.0,2,1,2,57,4.060443010546419,0.0
0.624,0,1,2.0,2,3,3,111,4.718498871295094,0.0
0.92,1,0,0.0,0,3,0,78,4.3694478524670215,1.0
0.855,0,1,2.0,2,3,0,19,2.995732273553991,0.0
0.92,1,0,0.0,4,3,2,75,4.330733340286331,0.0
0.92,0,2,0.0,0,3,3,99,4.605170185988092,1.0
0.92,1,0,0.0,0,0,3,51,3.9512437185814275,1.0
0.939,1,0,4.0,0,0,1,9,2.302585092994046,0.0
0.624,1,0,0.0,0,1,0,100,4.61512051684126,1.0
0.939,1,0,0.0,0,0,0,56,4.04305126783455,1.0
0.939,1,0,0.0,0,0,1,25,3.258096538021482,0.0
0.624,1,1,0.0,0,3,0,86,4.465908118654584,0.0
0.624,1,0,0.0,0,3,0,78,4.3694478524670215,0.0
0.847,1,0,0.0,2,3,1,30,3.4339872044851463,0.0
0.55,1,0,0.0,0,3,0,7,2.0794415416798357,1.0
0.754,0,0,0.0,0,3,3,69,4.248495242049359,1.0
0.903,0,1,2.0,2,3,0,18,2.9444389791664403,0.0
0.92,1,0,0.0,0,3,1,25,3.258096538021482,1.0
0.624,0,1,0.0,0,3,2,192,5.262690188904886,1.0
0.624,1,1,1.0,0,3,0,24,3.2188758248682006,1.0
0.92,0,0,0.0,0,2,2,92,4.532599493153256,1.0
0.899,1,0,0.0,2,3,0,42,3.7612001156935624,0.0
0.92,1,0,0.0,0,0,1,102,4.634728988229636,1.0
0.624,0,0,0.0,2,3,0,62,4.143134726391533,1.0
0.92,1,0,0.0,0,3,0,25,3.258096538021482,0.0
0.949,1,0,1.0,0,0,3,62,4.143134726391533,0.0
0.84,1,0,0.0,0,3,0,41,3.7376696182833684,1.0
0.92,1,0,0.0,1,3,0,42,3.7612001156935624,1.0
0.624,1,0,0.0,0,3,0,72,4.290459441148391,1.0
0.92,1,2,0.0,0,3,1,65,4.189654742026425,1.0
0.91,1,0,0.0,0,0,3,320,5.771441123130016,0.0
0.895,1,0,0.0,0,3,3,22,3.1354942159291497,0.0
0.6659999999999999,1,0,0.0,0,3,0,38,3.6635616461296463,0.0
0.92,1,0,0.0,0,0,3,7,2.0794415416798357,1.0
0.92,0,1,0.0,0,3,0,70,4.2626798770413155,1.0
0.91,1,0,0.0,0,0,1,28,3.367295829986474,0.0
0.92,1,1,0.0,0,1,0,25,3.258096538021482,0.0
0.92,1,0,0.0,0,2,0,60,4.110873864173311,0.0
0.4479999999999999,0,0,2.0,2,1,3,86,4.465908118654584,1.0
0.92,1,0,0.0,0,3,3,66,4.204692619390966,0.0
0.92,1,0,0.0,0,0,2,27,3.332204510175204,0.0
0.698,0,1,0.0,0,3,0,22,3.1354942159291497,1.0
0.91,1,0,0.0,2,1,3,214,5.3706380281276624,0.0
0.855,1,0,0.0,0,3,3,109,4.700480365792417,1.0
0.624,1,0,1.0,0,3,0,94,4.553876891600541,1.0
0.624,1,0,1.0,0,3,1,36,3.6109179126442243,1.0
0.92,1,0,0.0,0,2,0,204,5.3230099791384085,0.0
0.92,1,0,0.0,0,0,2,15,2.772588722239781,0.0
0.92,0,0,4.0,0,0,1,210,5.351858133476067,0.0
0.624,1,0,0.0,0,3,3,21,3.091042453358316,0.0
0.754,1,0,0.0,0,3,0,222,5.407171771460119,0.0
0.92,1,0,0.0,0,0,1,16,2.833213344056216,0.0
0.698,0,0,0.0,0,3,0,48,3.8918202981106265,0.0
0.55,0,2,0.0,0,2,3,4,1.6094379124341003,0.0
0.926,1,0,1.0,0,3,0,61,4.127134385045092,0.0
0.92,1,0,0.0,0,0,3,113,4.736198448394496,0.0
0.939,1,0,0.0,0,3,0,31,3.4657359027997265,0.0
0.939,1,0,0.0,0,0,2,148,5.003946305945459,0.0
0.895,1,0,1.0,0,0,0,111,4.718498871295094,0.0
0.915,1,0,0.0,0,3,1,112,4.727387818712341,0.0
0.92,1,2,0.0,0,3,3,55,4.02535169073515,0.0
0.92,1,0,0.0,0,3,0,172,5.153291594497779,0.0
0.624,1,1,0.0,0,3,0,32,3.4965075614664802,0.0
0.91,0,0,2.0,2,3,3,39,3.6888794541139363,0.0
0.925,0,1,0.0,0,3,3,34,3.5553480614894135,0.0
0.915,1,1,2.0,2,3,0,89,4.499809670330265,0.0
0.698,0,1,2.0,2,1,0,4,1.6094379124341003,0.0
0.92,1,0,0.0,0,3,1,20,3.044522437723423,0.0
0.92,0,0,2.0,2,3,3,2,1.0986122886681098,0.0
0.923,1,0,0.0,0,3,3,326,5.7899601708972535,0.0
0.925,1,0,0.0,0,0,1,161,5.087596335232384,0.0
0.775,0,2,0.0,0,1,0,46,3.8501476017100584,1.0
0.8959999999999999,1,0,0.0,0,0,2,168,5.1298987149230735,0.0
0.91,0,0,0.0,1,3,2,266,5.58724865840025,0.0
0.897,1,0,1.0,5,3,3,19,2.995732273553991,0.0
0.926,0,0,0.0,0,3,0,18,2.9444389791664403,0.0
0.884,1,0,0.0,0,3,1,30,3.4339872044851463,0.0
0.698,0,0,0.0,0,3,1,69,4.248495242049359,0.0
0.92,0,0,1.0,0,3,1,70,4.2626798770413155,0.0
0.939,1,0,0.0,0,3,0,8,2.1972245773362196,0.0
0.884,1,0,1.0,0,3,0,47,3.871201010907891,0.0
0.91,1,0,0.0,0,3,0,26,3.295836866004329,0.0
0.91,1,0,0.0,0,0,1,102,4.634728988229636,0.0
0.624,0,0,0.0,0,3,0,48,3.8918202981106265,0.0
0.926,0,1,0.0,0,2,0,23,3.1780538303479458,0.0
0.855,1,0,1.0,0,3,0,56,4.04305126783455,0.0
0.624,0,1,0.0,0,3,3,3,1.3862943611198906,1.0
0.89,0,1,0.0,0,3,0,106,4.672828834461906,1.0
0.903,1,0,0.0,0,3,2,36,3.6109179126442243,0.0
0.624,1,0,0.0,0,3,1,38,3.6635616461296463,0.0
0.92,0,1,1.0,0,3,0,105,4.663439094112067,0.0
0.92,1,0,0.0,1,3,2,46,3.8501476017100584,0.0
0.893,1,0,1.0,0,3,2,15,2.772588722239781,0.0
0.92,1,0,0.0,0,3,2,11,2.4849066497880004,0.0
0.897,1,0,1.0,0,3,3,12,2.5649493574615367,0.0
0.91,1,0,2.0,2,2,3,56,4.04305126783455,0.0
0.92,1,0,0.0,1,3,0,9,2.302585092994046,0.0
0.949,1,1,0.0,0,3,3,152,5.030437921392435,0.0
0.624,1,0,1.0,0,3,0,22,3.1354942159291497,1.0
0.698,0,0,0.0,0,3,1,8,2.1972245773362196,0.0
0.92,1,0,1.0,1,3,0,20,3.044522437723423,0.0
0.624,1,0,1.0,0,3,0,48,3.8918202981106265,1.0
0.92,1,0,0.0,0,0,2,43,3.784189633918261,0.0
0.92,1,0,1.0,0,0,1,37,3.6375861597263857,0.0
0.624,1,0,0.0,0,3,1,22,3.1354942159291497,1.0
0.91,1,0,4.0,0,0,2,26,3.295836866004329,0.0
0.624,1,0,0.0,0,3,0,6,1.9459101490553132,1.0
0.897,1,0,1.0,0,3,0,56,4.04305126783455,0.0
0.925,1,1,0.0,0,3,2,228,5.43372200355424,0.0
0.516,0,1,0.0,2,1,0,20,3.044522437723423,0.0
0.926,0,1,2.0,2,1,0,8,2.1972245773362196,0.0
0.939,0,1,2.0,2,3,3,182,5.209486152841421,0.0
0.764,1,1,1.0,0,3,0,102,4.634728988229636,0.0
0.893,1,0,1.0,3,0,3,133,4.897839799950911,0.0
0.92,0,0,1.0,1,0,0,47,3.871201010907891,0.0
0.924,1,0,2.0,2,3,3,246,5.5093883366279774,0.0
0.866,1,1,0.0,0,1,3,40,3.713572066704308,1.0
0.926,1,0,0.0,0,0,1,30,3.4339872044851463,0.0
0.698,0,1,1.0,0,3,3,108,4.6913478822291435,1.0
0.624,1,0,0.0,0,2,0,166,5.117993812416755,0.0
0.745,1,0,4.0,0,0,3,256,5.54907608489522,0.0
0.926,1,0,4.0,0,0,3,30,3.4339872044851463,0.0
0.926,1,0,0.0,0,3,3,54,4.007333185232471,0.0
0.855,0,1,2.0,2,3,0,52,3.970291913552122,0.0
0.939,1,0,0.0,0,3,3,80,4.394449154672439,0.0
0.754,0,0,2.0,2,2,3,94,4.553876891600541,1.0
0.92,1,0,0.0,0,0,3,36,3.6109179126442243,0.0
0.92,0,0,4.0,0,3,0,15,2.772588722239781,0.0
0.698,1,0,1.0,0,3,2,96,4.574710978503383,1.0
0.92,1,1,0.0,0,3,3,8,2.1972245773362196,0.0
0.92,1,0,0.0,0,0,1,152,5.030437921392435,0.0
0.512,1,0,1.0,0,3,0,68,4.23410650459726,0.0
0.847,1,1,1.0,0,3,1,13,2.6390573296152584,0.0
0.92,1,0,0.0,0,3,0,50,3.9318256327243257,1.0
0.895,1,2,0.0,0,3,0,72,4.290459441148391,0.0
0.92,0,2,0.0,0,1,3,13,2.6390573296152584,0.0
0.795,1,0,0.0,0,3,2,21,3.091042453358316,0.0
0.743,1,1,0.0,0,3,0,145,4.983606621708336,0.0
0.698,1,0,0.0,0,3,3,66,4.204692619390966,0.0
0.92,0,1,2.0,2,3,0,79,4.382026634673881,0.0
0.754,0,1,2.0,2,3,1,40,3.713572066704308,0.0
0.698,0,2,0.0,0,2,2,136,4.919980925828125,0.0
0.897,1,2,0.0,0,3,3,25,3.258096538021482,0.0
0.624,0,1,2.0,2,3,3,50,3.9318256327243257,1.0
0.527,1,1,2.0,2,1,3,3,1.3862943611198906,0.0
0.939,1,0,0.0,0,0,2,42,3.7612001156935624,0.0
0.91,0,1,0.0,0,3,0,78,4.3694478524670215,1.0
0.767,0,1,0.0,0,3,3,4,1.6094379124341003,0.0
0.897,1,0,1.0,0,3,2,146,4.990432586778736,0.0
0.92,0,1,2.0,2,3,0,196,5.2832037287379885,0.0
0.91,0,0,0.0,0,3,3,50,3.9318256327243257,1.0
0.624,0,0,0.0,0,3,1,84,4.442651256490317,0.0
0.745,0,1,0.0,0,3,3,50,3.9318256327243257,0.0
0.91,0,0,0.0,2,3,0,7,2.0794415416798357,0.0
0.92,0,0,2.0,2,3,3,37,3.6375861597263857,0.0
0.624,0,0,1.0,0,2,0,3,1.3862943611198906,0.0
0.855,1,0,1.0,0,2,3,67,4.219507705176107,0.0
0.743,0,0,1.0,0,3,0,44,3.8066624897703196,0.0
0.897,0,0,1.0,2,3,2,50,3.9318256327243257,1.0
0.92,0,1,0.0,0,3,0,16,2.833213344056216,0.0
0.939,1,0,1.0,0,0,0,56,4.04305126783455,0.0
0.855,1,2,0.0,0,3,3,39,3.6888794541139363,0.0
0.92,1,2,0.0,0,3,0,117,4.770684624465665,0.0
0.893,1,0,1.0,0,3,2,57,4.060443010546419,1.0
0.926,1,0,1.0,0,3,3,44,3.8066624897703196,0.0
0.624,1,0,0.0,0,3,0,50,3.9318256327243257,1.0
0.743,1,0,1.0,0,3,1,6,1.9459101490553132,0.0
0.624,1,0,0.0,0,3,2,34,3.5553480614894135,1.0
0.624,0,0,,2,3,3,150,5.017279836814924,1.0
0.91,1,0,0.0,0,3,0,114,4.74493212836325,0.0
0.8959999999999999,0,2,2.0,2,3,0,43,3.784189633918261,0.0
0.899,1,0,0.0,0,3,3,33,3.5263605246161616,0.0
0.762,1,0,0.0,0,3,3,77,4.356708826689592,1.0
0.939,1,0,0.0,0,0,0,302,5.713732805509369,1.0
0.624,1,0,0.0,0,3,2,6,1.9459101490553132,1.0
0.92,1,2,0.0,0,3,0,55,4.02535169073515,0.0
0.804,1,0,,2,0,0,55,4.02535169073515,0.0
0.624,1,0,0.0,0,1,0,294,5.68697535633982,0.0
0.92,1,0,0.0,0,3,0,39,3.6888794541139363,0.0
0.926,1,2,0.0,0,2,0,272,5.60947179518496,0.0
0.5579999999999999,1,0,0.0,0,3,0,57,4.060443010546419,1.0
0.55,1,2,0.0,0,3,2,310,5.739792912179234,0.0
0.91,0,1,0.0,0,3,3,92,4.532599493153256,1.0
0.83,1,0,0.0,0,1,0,19,2.995732273553991,0.0
0.939,1,0,0.0,0,3,1,34,3.5553480614894135,1.0
0.624,1,0,1.0,0,2,0,92,4.532599493153256,1.0
0.91,1,0,0.0,0,3,0,86,4.465908118654584,0.0
0.55,1,1,0.0,0,2,3,7,2.0794415416798357,1.0
0.92,1,0,1.0,0,3,0,4,1.6094379124341003,0.0
0.767,1,1,0.0,0,3,3,149,5.0106352940962555,0.0
0.884,1,0,0.0,0,3,2,45,3.828641396489095,1.0
0.624,1,0,0.0,0,1,0,58,4.07753744390572,0.0
0.92,1,0,0.0,0,3,0,57,4.060443010546419,0.0
0.926,0,0,1.0,0,3,0,50,3.9318256327243257,0.0
0.92,1,0,0.0,0,0,1,88,4.48863636973214,0.0
0.624,1,0,1.0,0,2,2,37,3.6375861597263857,0.0
0.91,1,2,4.0,0,0,1,29,3.4011973816621555,0.0
0.92,1,0,0.0,0,0,0,157,5.062595033026967,1.0
0.92,1,0,0.0,1,2,0,162,5.093750200806762,0.0
0.92,1,0,1.0,0,3,0,28,3.367295829986474,0.0
0.836,1,0,2.0,2,3,3,150,5.017279836814924,0.0
0.92,1,0,0.0,0,0,2,29,3.4011973816621555,0.0
0.92,1,0,0.0,0,3,1,45,3.828641396489095,0.0
0.92,1,0,0.0,3,3,0,222,5.407171771460119,0.0
0.939,1,0,1.0,0,0,1,90,4.51085950651685,0.0
0.926,0,0,0.0,0,3,3,4,1.6094379124341003,0.0
0.624,0,0,1.0,0,3,0,95,4.564348191467836,0.0
0.6890000000000001,1,0,0.0,0,1,0,12,2.5649493574615367,0.0
0.92,1,0,0.0,1,0,1,90,4.51085950651685,0.0
0.682,1,0,0.0,0,3,3,54,4.007333185232471,1.0
0.855,0,1,2.0,2,3,3,14,2.70805020110221,0.0
0.556,0,0,0.0,0,3,0,290,5.673323267171493,1.0
0.91,1,0,1.0,0,3,1,6,1.9459101490553132,0.0
0.92,1,0,0.0,0,3,0,176,5.176149732573829,0.0
0.92,0,1,0.0,0,3,0,70,4.2626798770413155,0.0
0.91,1,0,1.0,0,3,2,50,3.9318256327243257,0.0
0.925,0,1,0.0,0,3,3,21,3.091042453358316,0.0
0.897,0,1,0.0,0,3,0,156,5.056245805348308,1.0
0.926,0,0,0.0,0,2,3,18,2.9444389791664403,0.0
0.92,0,0,0.0,2,0,3,23,3.1780538303479458,0.0
0.693,1,0,0.0,0,3,0,51,3.9512437185814275,0.0
0.8959999999999999,0,0,0.0,2,3,0,17,2.8903717578961645,0.0
0.698,1,0,0.0,0,3,2,108,4.6913478822291435,0.0
0.939,1,0,0.0,0,0,2,22,3.1354942159291497,0.0
0.897,1,0,0.0,0,3,2,66,4.204692619390966,0.0
0.624,0,1,0.0,0,3,0,166,5.117993812416755,0.0
0.7759999999999999,1,2,0.0,0,2,0,44,3.8066624897703196,0.0
0.754,0,0,0.0,0,3,3,134,4.90527477843843,1.0
0.923,0,0,1.0,1,0,1,24,3.2188758248682006,1.0
0.926,0,1,0.0,0,3,0,92,4.532599493153256,1.0
0.899,1,0,2.0,2,2,2,111,4.718498871295094,0.0
0.92,1,0,0.0,0,3,1,38,3.6635616461296463,0.0
0.579,0,2,0.0,0,3,3,47,3.871201010907891,1.0
0.698,1,2,2.0,2,3,3,31,3.4657359027997265,0.0
0.802,1,0,2.0,2,3,0,85,4.454347296253507,0.0
0.754,0,0,0.0,0,3,0,120,4.795790545596741,1.0
0.893,1,0,1.0,0,3,0,13,2.6390573296152584,0.0
0.926,1,0,2.0,2,3,2,77,4.356708826689592,0.0
0.802,1,0,0.0,0,3,1,75,4.330733340286331,0.0
0.884,1,0,1.0,0,3,0,25,3.258096538021482,0.0
0.92,1,0,0.0,0,3,1,20,3.044522437723423,1.0
0.855,1,1,1.0,0,3,0,82,4.418840607796598,0.0
0.92,0,0,0.0,4,2,3,178,5.187385805840755,1.0
0.899,1,0,0.0,0,3,1,15,2.772588722239781,0.0
0.92,0,0,2.0,2,1,3,15,2.772588722239781,0.0
0.624,1,0,1.0,0,3,0,6,1.9459101490553132,1.0
0.92,1,0,0.0,0,3,0,4,1.6094379124341003,0.0
0.923,0,0,0.0,3,3,0,51,3.9512437185814275,0.0
0.897,1,0,1.0,0,3,3,45,3.828641396489095,0.0
0.6890000000000001,1,0,2.0,2,3,2,100,4.61512051684126,0.0
0.624,1,0,0.0,0,2,0,28,3.367295829986474,1.0
0.92,0,1,0.0,0,1,0,86,4.465908118654584,1.0
0.92,1,0,0.0,0,0,0,134,4.90527477843843,0.0
0.92,1,0,1.0,0,0,0,22,3.1354942159291497,0.0
0.91,1,0,2.0,2,0,1,200,5.303304908059076,1.0
0.855,0,0,1.0,2,3,2,59,4.0943445622221,0.0
0.92,1,0,0.0,0,0,1,43,3.784189633918261,0.0
0.698,1,0,1.0,0,3,2,25,3.258096538021482,0.0
0.884,1,0,1.0,0,0,1,39,3.6888794541139363,0.0
0.8270000000000001,1,0,1.0,0,3,0,130,4.875197323201151,0.0
0.92,1,0,0.0,0,3,0,168,5.1298987149230735,0.0
0.698,1,2,0.0,0,3,0,8,2.1972245773362196,1.0
0.91,1,1,0.0,0,3,3,9,2.302585092994046,0.0
0.926,0,0,2.0,2,1,0,22,3.1354942159291497,1.0
0.92,1,0,1.0,1,1,0,198,5.293304824724492,0.0
0.856,1,0,0.0,0,3,1,214,5.3706380281276624,1.0
0.897,0,0,1.0,0,3,3,72,4.290459441148391,0.0
0.939,0,0,0.0,0,3,0,40,3.713572066704308,0.0
0.92,1,0,0.0,0,3,0,138,4.9344739331306915,0.0
0.754,0,2,2.0,2,2,0,328,5.796057750765372,0.0
0.804,1,0,0.0,0,3,1,26,3.295836866004329,0.0
0.92,0,0,2.0,2,3,3,55,4.02535169073515,0.0
0.923,1,0,0.0,0,3,0,260,5.564520407322694,0.0
0.92,1,1,0.0,0,3,0,334,5.814130531825066,0.0
0.804,1,0,0.0,0,3,0,96,4.574710978503383,1.0
0.91,1,2,0.0,0,3,0,148,5.003946305945459,0.0
0.91,0,0,4.0,0,0,2,220,5.3981627015177525,0.0
0.624,1,2,0.0,0,3,2,17,2.8903717578961645,0.0
0.91,1,0,0.0,0,3,2,102,4.634728988229636,0.0
0.926,0,1,1.0,0,2,3,40,3.713572066704308,1.0
0.92,1,0,0.0,0,0,1,37,3.6375861597263857,0.0
0.913,1,0,0.0,0,3,0,65,4.189654742026425,0.0
0.698,1,1,0.0,0,3,1,9,2.302585092994046,0.0
0.923,1,0,4.0,0,3,3,26,3.295836866004329,0.0
0.884,1,0,1.0,0,2,2,41,3.7376696182833684,0.0
0.8270000000000001,1,0,0.0,0,3,0,109,4.700480365792417,0.0
0.855,1,1,0.0,0,3,2,34,3.5553480614894135,1.0
0.855,1,0,1.0,0,3,0,18,2.9444389791664403,0.0
0.624,1,0,0.0,0,3,0,106,4.672828834461906,0.0
0.92,1,0,0.0,3,0,1,79,4.382026634673881,0.0
0.899,0,1,,2,3,2,58,4.07753744390572,0.0
0.762,0,1,0.0,0,3,1,122,4.812184355372417,1.0
0.767,0,1,0.0,0,3,3,168,5.1298987149230735,1.0
0.92,0,0,1.0,1,0,1,118,4.77912349311153,0.0
0.92,1,0,1.0,0,3,0,56,4.04305126783455,0.0
0.698,1,0,0.0,0,3,2,72,4.290459441148391,0.0
0.92,1,0,2.0,2,3,3,94,4.553876891600541,0.0
0.698,1,0,2.0,2,3,0,48,3.8918202981106265,1.0
0.92,1,0,1.0,0,0,1,97,4.584967478670572,0.0
0.884,0,0,0.0,0,0,1,132,4.890349128221754,0.0
0.527,0,1,2.0,2,2,0,14,2.70805020110221,1.0
0.624,1,2,0.0,0,3,2,328,5.796057750765372,1.0
0.91,1,1,0.0,0,3,0,170,5.14166355650266,0.0
0.893,1,2,0.0,0,3,2,34,3.5553480614894135,0.0
0.949,0,0,2.0,2,3,3,12,2.5649493574615367,0.0
0.624,1,0,0.0,0,3,2,66,4.204692619390966,0.0
0.92,1,0,0.0,0,3,1,45,3.828641396489095,0.0
0.924,0,0,,2,3,3,244,5.501258210544727,0.0
0.92,1,0,2.0,2,3,0,57,4.060443010546419,0.0
0.698,0,1,0.0,0,1,0,170,5.14166355650266,0.0
0.855,0,1,0.0,0,2,2,25,3.258096538021482,0.0
0.91,0,0,,2,3,3,141,4.955827057601261,0.0
0.897,1,0,1.0,0,3,0,18,2.9444389791664403,0.0
0.624,0,0,0.0,0,1,2,36,3.6109179126442243,0.0
0.804,1,0,1.0,0,3,1,92,4.532599493153256,0.0
0.624,1,0,0.0,0,3,1,20,3.044522437723423,0.0
0.926,0,1,2.0,2,3,0,79,4.382026634673881,0.0
0.91,0,0,0.0,2,3,2,18,2.9444389791664403,0.0
0.92,1,0,1.0,1,3,1,52,3.970291913552122,0.0
0.926,1,0,2.0,2,3,1,118,4.77912349311153,0.0
0.923,1,0,0.0,0,3,0,17,2.8903717578961645,0.0
0.939,1,0,0.0,0,0,1,64,4.174387269895637,0.0
0.926,1,0,0.0,0,1,0,50,3.9318256327243257,0.0
0.55,1,0,1.0,0,3,1,107,4.68213122712422,0.0
0.624,1,0,0.0,0,3,3,26,3.295836866004329,0.0
0.6659999999999999,0,1,0.0,0,1,0,38,3.6635616461296463,1.0
0.624,0,1,0.0,0,2,3,102,4.634728988229636,1.0
0.92,1,0,0.0,0,0,0,22,3.1354942159291497,0.0
0.92,1,0,0.0,0,2,2,142,4.962844630259907,0.0
0.754,1,1,0.0,0,2,0,49,3.912023005428146,0.0
0.624,1,0,0.0,0,3,3,144,4.976733742420574,1.0
0.6890000000000001,0,2,,2,3,3,20,3.044522437723423,1.0
0.742,1,0,0.0,0,3,0,30,3.4339872044851463,0.0
0.91,1,1,0.0,0,3,1,26,3.295836866004329,0.0
0.92,1,0,1.0,0,0,0,64,4.174387269895637,1.0
0.855,1,0,1.0,0,3,2,8,2.1972245773362196,0.0
0.92,1,0,0.0,1,0,1,234,5.459585514144159,0.0
0.92,1,0,0.0,0,0,0,43,3.784189633918261,1.0
0.897,1,0,1.0,0,3,3,40,3.713572066704308,0.0
0.74,1,0,0.0,0,3,1,242,5.493061443340548,0.0
0.4479999999999999,1,2,1.0,0,3,0,18,2.9444389791664403,1.0
0.939,1,0,0.0,3,0,1,28,3.367295829986474,0.0
0.698,1,0,0.0,0,3,0,8,2.1972245773362196,0.0
0.925,1,0,1.0,0,3,0,34,3.5553480614894135,0.0
0.939,1,0,0.0,0,3,3,28,3.367295829986474,0.0
0.624,1,1,0.0,0,1,3,12,2.5649493574615367,1.0
0.878,1,0,1.0,0,3,0,322,5.777652323222656,0.0
0.92,0,2,0.0,0,3,0,43,3.784189633918261,0.0
0.939,0,1,2.0,2,3,3,204,5.3230099791384085,0.0
0.92,1,0,0.0,0,0,3,52,3.970291913552122,1.0
0.884,1,0,1.0,0,3,1,19,2.995732273553991,1.0
0.92,1,0,0.0,0,2,0,11,2.4849066497880004,0.0
0.92,1,0,0.0,0,0,1,9,2.302585092994046,0.0
0.624,0,1,0.0,0,3,3,33,3.5263605246161616,1.0
0.794,1,1,0.0,0,3,0,100,4.61512051684126,0.0
0.866,1,1,0.0,0,3,2,288,5.666426688112432,0.0
0.92,1,0,0.0,0,0,1,41,3.7376696182833684,1.0
0.738,1,1,0.0,0,3,3,91,4.5217885770490405,1.0
0.855,1,1,0.0,0,3,0,24,3.2188758248682006,0.0
0.92,1,0,0.0,4,3,2,8,2.1972245773362196,0.0
0.926,1,0,1.0,0,3,0,91,4.5217885770490405,0.0
0.924,0,0,2.0,2,0,0,15,2.772588722239781,0.0
0.624,1,0,0.0,0,3,0,123,4.820281565605037,0.0
0.897,1,0,1.0,0,1,0,84,4.442651256490317,0.0
0.698,1,0,0.0,0,3,1,15,2.772588722239781,0.0
0.887,0,1,2.0,2,3,0,12,2.5649493574615367,0.0
0.92,1,0,0.0,0,3,1,57,4.060443010546419,0.0
0.92,0,1,2.0,2,3,0,105,4.663439094112067,1.0
0.89,1,1,0.0,0,3,0,48,3.8918202981106265,0.0
0.769,1,0,1.0,5,3,0,50,3.9318256327243257,0.0
0.92,1,0,0.0,0,3,1,7,2.0794415416798357,0.0
0.698,1,0,1.0,0,3,1,29,3.4011973816621555,1.0
0.939,1,0,4.0,0,0,1,122,4.812184355372417,0.0
0.624,1,0,0.0,0,3,3,36,3.6109179126442243,1.0
0.92,0,0,,2,3,3,73,4.30406509320417,0.0
0.647,1,0,1.0,0,3,1,110,4.709530201312334,0.0
0.91,1,0,0.0,0,0,1,130,4.875197323201151,0.0
0.913,1,0,0.0,0,3,0,58,4.07753744390572,0.0
0.624,0,1,2.0,2,3,3,61,4.127134385045092,1.0
0.91,1,0,0.0,0,0,2,79,4.382026634673881,0.0
0.624,1,1,4.0,0,2,2,17,2.8903717578961645,0.0
0.897,1,2,0.0,0,3,0,29,3.4011973816621555,0.0
0.855,1,0,2.0,2,1,3,57,4.060443010546419,0.0
0.893,1,0,1.0,0,3,0,42,3.7612001156935624,0.0
0.91,1,0,1.0,0,3,0,14,2.70805020110221,0.0
0.624,1,0,0.0,0,2,0,89,4.499809670330265,1.0
0.923,1,0,0.0,0,1,2,17,2.8903717578961645,0.0
0.624,1,0,1.0,0,3,1,23,3.1780538303479458,0.0
0.92,0,1,0.0,0,3,0,25,3.258096538021482,0.0
0.624,1,1,1.0,0,3,0,154,5.043425116919247,0.0
0.579,0,1,0.0,0,2,0,135,4.912654885736052,0.0
0.926,1,0,0.0,0,3,3,11,2.4849066497880004,1.0
0.91,1,0,2.0,2,3,2,20,3.044522437723423,0.0
0.92,1,0,1.0,1,3,3,48,3.8918202981106265,1.0
0.92,0,0,2.0,2,3,3,91,4.5217885770490405,0.0
0.762,0,1,2.0,2,3,0,36,3.6109179126442243,0.0
0.866,1,0,0.0,0,3,0,46,3.8501476017100584,1.0
0.92,1,0,1.0,0,3,2,36,3.6109179126442243,0.0
0.7759999999999999,1,0,1.0,0,3,2,25,3.258096538021482,0.0
0.91,1,0,0.0,0,3,0,40,3.713572066704308,0.0
0.92,1,0,0.0,1,3,0,30,3.4339872044851463,0.0
0.691,1,1,0.0,0,3,0,64,4.174387269895637,0.0
0.6659999999999999,1,0,0.0,0,3,2,15,2.772588722239781,1.0
0.6659999999999999,1,0,0.0,0,3,0,96,4.574710978503383,0.0
0.897,1,0,1.0,0,1,0,76,4.343805421853684,0.0
0.92,1,0,0.0,0,0,0,39,3.6888794541139363,0.0
0.92,0,1,0.0,2,3,0,72,4.290459441148391,0.0
0.92,0,2,0.0,2,3,3,112,4.727387818712341,0.0
0.923,0,1,2.0,2,3,0,105,4.663439094112067,0.0
0.926,1,0,0.0,0,3,1,3,1.3862943611198906,0.0
0.92,1,2,0.0,0,3,3,110,4.709530201312334,0.0
0.624,1,0,0.0,0,3,3,84,4.442651256490317,1.0
0.836,0,0,1.0,0,3,0,22,3.1354942159291497,0.0
0.92,1,0,0.0,0,3,1,17,2.8903717578961645,0.0
0.913,1,0,0.0,1,0,3,42,3.7612001156935624,0.0
